ComDown (comment downloader)
 comments
 CTaCRxXIMga
 {\"bifilter_token\": \"KDcBAgDIAP________________________________8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==\", \"tao_cursor\": \"QVFDMWNaTGRhWnBXREJlcVlVOG5GdUNQRFFISDZKSWxKSzJ3XzFEcUhZS1ZJUnBTRGllMUhxS2VwTVRGVjkxUWRRbVhyMEFYZGc5UU1ua0ZOemxDOEJ0Tw==\"}
 https://instagram.fevn1-1.fna.fbcdn.net/v/t51.2885-15/e35/241182299_551932516141118_5133750298734709642_n.jpg?_nc_ht=instagram.fevn1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=F9aSA65HMVQAX-1G2BX&edm=AABBvjUBAAAA&ccb=7-4&oh=1677ff19ce09dfe93d40e151ebd1a446&oe=6138890C&_nc_sid=83d603
 Username,Comment Text,Number of likes,Number of replys ,Date created
 hg.6745,@z.1380.ghasemi.v,0,0,1630779382
 minoo_6756,@golnazmazdabad,0,0,1630779381
 hg.6745,@mahyar.a.t.m,0,0,1630779372
 minoo_6756,@mahboubeh_shahriari_ir,1,0,1630779372
 minoo_6756,@e_heidari1381,0,0,1630779360
 maryam_a.v71,@zri.703,0,0,1630779359
 hg.6745,@ziba1209,0,0,1630779358
 minoo_6756,@elmirrahs,0,0,1630779353
 hg.6745,@z_mh_7771,0,0,1630779349
 minoo_6756,@ellhamhs,0,0,1630779347
 hg.6745,@z.taba.varzaneh,0,0,1630779343
 minoo_6756,@angel.uk,0,0,1630779340
 maryam_a.v71,@tanha_gsj99,0,0,1630779334
 hg.6745,@zaram_1995_,0,0,1630779331
 minoo_6756,@moohamon,0,0,1630779330
 hg.6745,@nima.xantia2,0,0,1630779324
 maryam_a.v71,@tanha_6185,0,0,1630779322
 yalsan_baby,@rayan_eshghe_maman,0,0,1630779320
 hg.6745,@baboli_kijaa,0,0,1630779314
 minoo_6756,@sh.adi4666,0,0,1630779313
 maryam_a.v71,@tahmasebi.502,0,0,1630779311
 minoo_6756,@behnaz.amrani,0,0,1630779305
 yalsan_baby,@farideh.foudazi,0,0,1630779294
 atena._.sarvari_pv,@mohamadsarvarimanesh,0,0,1630779292
 maryam_a.v71,@ll_xfa__ll,0,0,1630779289
 minoo_6756,@mina_rad70.afifi,1,0,1630779286
 maryam_a.v71,@nastaran.5674,0,0,1630779285
 atena._.sarvari_pv,@mah._.mim,0,0,1630779276
 hg.6745,@x__bahar__x82,1,0,1630779268
 maryam_a.v71,@mobiii____naa,0,0,1630779268
 yalsan_baby,@samin.2016.a.m,1,0,1630779268
 atena._.sarvari_pv,@mansooreh._.vahabi,0,0,1630779260
 maryam_a.v71,@mina69259,0,0,1630779258
 hg.6745,@bahariii77b,0,0,1630779252
 atena._.sarvari_pv,@mahdiehe_1381,1,0,1630779250
 hg.6745,@behitorabi4,0,0,1630779247
 maryam_a.v71,@oueen.88,0,0,1630779246
 yalsan_baby,@sadaf.foudazi,0,0,1630779243
 hg.6745,@bharh.91,0,0,1630779241
 atena._.sarvari_pv,@mobinabex.a,0,0,1630779238
 atena._.sarvari_pv,@narjes_graphic,2,0,1630779232
 hg.6745,@m.v13.57,0,0,1630779231
 atena._.sarvari_pv,@narjes_alimohammadi80,1,0,1630779226
 maryam_a.v71,@mary___x___am,0,0,1630779221
 hg.6745,@mohammad.veisy.v,0,0,1630779212
 yalsan_baby,@f.heidary413,1,0,1630779211
 maryam_a.v71,@mohammad_ali_aghaei,0,0,1630779207
 atena._.sarvari_pv,@vahideh._.saghaei,1,0,1630779201
 maryam_a.v71,@zohreh1380__80,0,0,1630779200
 hg.6745,@supportbaranbeauty,0,0,1630779197
 gem_art_7,@mohammad_aghakouchak,0,0,1630779194
 hg.6745,@zar_banoo_1400,0,0,1630779192
 maryam_a.v71,@f_heydari.d,0,0,1630779190
 gem_art_7,@fariborznasiri1374,0,0,1630779188
 hg.6745,@ghafaridiet,0,0,1630779187
 gem_art_7,@fatemeh_esmaeili_v,1,0,1630779181
 maryam_a.v71,@hossein_asghari6400,0,0,1630779179
 gem_art_7,@_maede.fatemi,0,0,1630779174
 gem_art_7,@salon_sadaff,0,0,1630779170
 maryam_a.v71,@only_my_love7677,0,0,1630779168
 gem_art_7,@mary___x___am,0,0,1630779164
 hg.6745,@hyn.yry,0,0,1630779163
 maryam_a.v71,@hossen_4833,0,0,1630779160
 maryam_a.v71,@hossen_4833,0,0,1630779155
 atena._.sarvari_pv,@_.zahra._.r_,0,0,1630779153
 hg.6745,@h,0,0,1630779147
 atena._.sarvari_pv,@zeynab_.malekpour,0,0,1630779143
 atena._.sarvari_pv,@zohreh.6416,0,0,1630779138
 atena._.sarvari_pv,@zeinab.8025,1,0,1630779131
 hg.6745,@hgmid8,0,0,1630779131
 atena._.sarvari_pv,@limshqayq,0,0,1630779125
 hg.6745,@httpshemmaty.comd8a7d984d985d8,0,0,1630779120
 maryam_a.v71,@asal_76gh,1,0,1630779118
 atena._.sarvari_pv,@jeyran6913,0,0,1630779117
 hg.6745,@hoojat7260,0,0,1630779114
 atena._.sarvari_pv,@ghazallifting,0,0,1630779099
 atena._.sarvari_pv,@ftme_.pb,0,0,1630779091
 hg.6745,@g.mohammadreza1373,0,0,1630779083
 atena._.sarvari_pv,@ftmejamal,0,0,1630779078
 hg.6745,@ali_tanha_73,1,0,1630779077
 atena._.sarvari_pv,@nzy_jazmin,0,0,1630779073
 atena._.sarvari_pv,@sajjjad.b.n,0,0,1630779061
 hg.6745,@fatima13892038,0,0,1630779053
 atena._.sarvari_pv,@atishpareh1664,0,0,1630779048
 hg.6745,@faattimahjafari,0,0,1630779045
 atena._.sarvari_pv,@atenaseproo,0,0,1630779036
 hg.6745,@fatima_ke8072,0,0,1630779035
 atena._.sarvari_pv,@sahar_77.80,0,0,1630779033
 hg.6745,@fatemeh_esmaeili_v,0,0,1630779027
 atena._.sarvari_pv,@afsaneh.abdollahi5959,0,0,1630779025
 hg.6745,@ftm1380055,1,0,1630779019
 atena._.sarvari_pv,@af.saneh1815,0,0,1630779018
 hg.6745,@nodoushanonline,0,0,1630779010
 atena._.sarvari_pv,@ana.19.rmh,0,0,1630779010
 atena._.sarvari_pv,@arezoo_ghasemiiiii1379,0,0,1630779006
 atena._.sarvari_pv,@parniyan__pv,0,0,1630778997
 atena._.sarvari_pv,@_far_tor,0,0,1630778993
 atena._.sarvari_pv,@pari.____3a,0,0,1630778989
 atena._.sarvari_pv,@aliasadi__org,0,0,1630778984
 atena._.sarvari_pv,@ghazalnaeini,0,0,1630778966
 atena._.sarvari_pv,@fatemeh_a_5_6,0,0,1630778960
 atena._.sarvari_pv,@iam.neda1,0,0,1630778954
 atena._.sarvari_pv,@u,0,0,1630778947
 mrbh217,@t.jafari92,0,0,1630778946
 atena._.sarvari_pv,@yasin_ashtian9,0,0,1630778941
 atena._.sarvari_pv,@_.donya._75,0,0,1630778938
 mrbh217,@saedmahdimosawi,0,0,1630778936
 mrbh217,@dary_a1225,1,0,1630778925
 atena._.sarvari_pv,@rahjerd.heyat,1,0,1630778919
 mrbh217,@sinderela5643,0,0,1630778917
 atena._.sarvari_pv,@moon_eyelashes_,0,0,1630778912
 atena._.sarvari_pv,@elhamalavi9452,0,0,1630778906
 mrbh217,@afrouzeh.z.r.j.nodoushan,0,0,1630778904
 atena._.sarvari_pv,@ensieh_jafarii,0,0,1630778899
 atena._.sarvari_pv,@e_mohamadi_e,0,0,1630778895
 mrbh217,@sajedehgholam,0,0,1630778895
 atena._.sarvari_pv,@eab5452,0,0,1630778891
 atena._.sarvari_pv,@elahe.166,0,0,1630778887
 mrbh217,@thrh4698,0,0,1630778872
 mrbh217,@mojtaba.a.9263,0,0,1630778848
 mrbh217,@mahdiyeh.s.mosavi,0,0,1630778832
 mrbh217,@jafary.n.saeed,0,0,1630778822
 hg.6745,@parisa.7564,0,0,1630778819
 mrbh217,@yekt.a3340,0,0,1630778813
 mrbh217,@yasinmahmodian84,0,0,1630778798
 hg.6745,@parisa_abdoli78,0,0,1630778787
 mrbh217,@yaser_jafari_nodoushan,0,0,1630778777
 hg.6745,@_par._.17,0,0,1630778774
 hg.6745,@p_b_aref,0,0,1630778762
 mrbh217,@mar_yam8399,0,0,1630778755
 hg.6745,@nazanin_media,0,0,1630778751
 mrbh217,@azam.jafary94,0,0,1630778746
 sodiii1371,@zakieh_mousakazmie,1,0,1630778744
 hg.6745,@maryam.74424,1,0,1630778736
 mrbh217,@stysh9298,0,0,1630778733
 mrbh217,@yasaminjafari52019,0,0,1630778717
 hg.6745,@m.salehi.7146,0,0,1630778712
 mrbh217,@mhsnkhdmy6,0,0,1630778705
 hg.6745,@myrhsyn.nznyn,0,0,1630778701
 13_ahoo_79,@gallery_behdokhtt,0,0,1630778695
 hg.6745,@mhmdysyma02,0,0,1630778692
 hg.6745,@mahboobz2225,0,0,1630778679
 mrbh217,@yeganeh7898,0,0,1630778679
 sodiii1371,@orkideh137372,0,0,1630778662
 13_ahoo_79,@wshhryrs,0,0,1630778657
 hg.6745,@mrbh217,0,0,1630778657
 sodiii1371,@negarestantakin,0,0,1630778654
 mrbh217,@yasaman_kalantarii,0,0,1630778649
 hg.6745,@kafsh.arzan.rasht,0,0,1630778648
 mrbh217,@yahya1714357,0,0,1630778639
 mrbh217,@_maryam_mlki,0,0,1630778630
 mrbh217,@yl8261,0,0,1630778624
 hg.6745,@ghasr_aroos77,0,0,1630778623
 mrbh217,@fatemeh_kabiriiii,0,0,1630778615
 hg.6745,@ghazalzare8,0,0,1630778611
 mohammadazar_music,@sodiii1371 👏👏,1,0,1630778606
 mrbh217,@fjafary27072021,0,0,1630778604
 13_ahoo_79,@l.l_mozhgan_l.l,0,0,1630778595
 hg.6745,@ghazaleh.heydarii,0,0,1630778590
 mrbh217,@somayeh.jafary66,0,0,1630778590
 13_ahoo_79,@13.leilaaw.83,1,0,1630778587
 sodiii1371,@elahe.r1375,0,0,1630778584
 mrbh217,@elaha_feizi,0,0,1630778581
 hg.6745,@f215170,0,0,1630778580
 13_ahoo_79,@lnz.9667,1,0,1630778575
 sodiii1371,@eli.abaei4386,1,0,1630778574
 hg.6745,@_maede.fatemi,0,0,1630778571
 mrbh217,@f@fatematozahranodushan,0,0,1630778570
 maryam_a.v71,@sajjad_morghi_,0,0,1630778563
 13_ahoo_79,@saara76a,0,0,1630778558
 hg.6745,@salehisepehr13,0,0,1630778558
 maryam_a.v71,@venos.beautyy,0,0,1630778555
 maryam_a.v71,@mahsulate_sadat,0,0,1630778547
 hg.6745,@salon_sadaff,0,0,1630778546
 mrbh217,@f.jafari.n.6830,0,0,1630778544
 maryam_a.v71,@samanmorghi,0,0,1630778541
 13_ahoo_79,@shad.i7373,0,0,1630778539
 mrbh217,@fatemeh.jafari.764,0,0,1630778536
 hg.6745,@janan.and.momy,0,0,1630778536
 sodiii1371,@atiye.6942,0,0,1630778531
 13_ahoo_79,@sahari.____.1380,1,1,1630778528
 mrbh217,@fatemeh25236,0,0,1630778527
 maryam_a.v71,@m.ghazal90,0,0,1630778525
 mrbh217,@nabizadeh_jewellery,0,0,1630778518
 hg.6745,@feriiiiiiiiii2,0,0,1630778516
 sodiii1371,@atena.hakimi,0,0,1630778512
 maryam_a.v71,@sh.fazeli.var,0,0,1630778512
 13_ahoo_79,@ry_hnh2800,0,0,1630778511
 mrbh217,@fatemejafariiii8,0,0,1630778508
 mrbh217,@ftmh.j.n,0,0,1630778499
 maryam_a.v71,@sajede.9889,0,0,1630778491
 mrbh217,@ftm1380055,0,0,1630778489
 sodiii1371,@1374anisa,0,0,1630778485
 13_ahoo_79,@razieh_ramezani1377,0,0,1630778483
 hg.6745,@yuyuyu7306,0,0,1630778480
 maryam_a.v71,@shad.i7373,0,0,1630778478
 mrbh217,@a.fatemeh.j.n,0,0,1630778477
 hg.6745,@rozegar2262,0,0,1630778473
 13_ahoo_79,@fateme__071,0,0,1630778470
 mrbh217,@ftm.j.n,0,0,1630778470
 hg.6745,@elize98v,0,0,1630778465
 maryam_a.v71,@peranses_eblis,0,0,1630778465
 sodiii1371,@negin.abedi_,0,0,1630778464
 mrbh217,@fatemeh____7646,0,0,1630778462
 13_ahoo_79,@banooye.bartar.20,0,0,1630778458
 maryam_a.v71,@qoeen_82_z,0,0,1630778452
 hg.6745,@elnaz_iliya_98,0,0,1630778449
 mrbh217,@javadfarag,0,0,1630778448
 maryam_a.v71,@fati1363a,0,0,1630778431
 sodiii1371,@maryami72hm,0,0,1630778428
 maryam_a.v71,@qwehjdjrjjfj,0,0,1630778420
 sodiii1371,@imankarimi1989,0,0,1630778412
 maryam_a.v71,@jamalrahmati75,0,0,1630778409
 maryam_a.v71,@banooye.bartar.20,0,0,1630778401
 maryam_a.v71,@janan.and.momy,0,0,1630778401
 sodiii1371,@ehsan.nazari.m,0,0,1630778385
 maryam_a.v71,@negaram_92,0,0,1630778373
 sodiii1371,@mozhgan.m766,0,0,1630778366
 maryam_a.v71,@maryam_h_m_k,0,0,1630778361
 sodiii1371,@nilabeauty_,0,0,1630778353
 maryam_a.v71,@mary___x___am,0,0,1630778349
 sodiii1371,@saman139791,0,0,1630778345
 maryam_a.v71,@mrdy116,0,0,1630778340
 maryam_a.v71,@maryamramezani.varzaneh,0,0,1630778332
 maryam_a.v71,@6864m28,0,0,1630778327
 maryam_a.v71,@slm_mhyr,1,0,1630778319
 sodiii1371,@maryam__dorneh,0,0,1630778317
 maryam_a.v71,@_mary__vz,0,0,1630778314
 sodiii1371,@moshavereh_nafis1370,0,0,1630778308
 maryam_a.v71,@liligirl969,1,0,1630778308
 sodiii1371,@91fahim,0,0,1630778292
 sodiii1371,@ahmadghauomi47,0,0,1630778270
 sodiii1371,@omidi7994,0,0,1630778261
 sodiii1371,@s_e_t_a_r_e_1,0,0,1630778253
 sodiii1371,@miss_k_7921,0,0,1630778190
 sodiii1371,@zakisadatam,0,0,1630778174
 sodiii1371,@miss_sama720,1,0,1630778170
 sodiii1371,@ta@talaei1371,0,0,1630778160
 sodiii1371,@narges68majid68,0,0,1630778089
 sodiii1371,@hana.t8895,0,0,1630778083
 __barana_96__,😍😍😍😍😍,0,0,1630778072
 sodiii1371,@f.h__1375,0,0,1630778059
 __barana_96__,👏👏👏👏👏,0,0,1630778057
 sodiii1371,@matin.abaei,0,0,1630778028
 sodiii1371,@fateme.s6240,0,0,1630778010
 sodiii1371,@efat_farzanean,0,0,1630777971
 sodiii1371,@__maedeh__t,0,0,1630777917
 sodiii1371,@maedeh.mohamadian,1,0,1630777908
 sodiii1371,@__barana_96__,0,0,1630777886
 sodiii1371,@hengame1269,0,0,1630777872
 sahar_90499,😮😮,0,0,1630777806
 sodiii1371,@_ftmenazari,0,0,1630777786
 sodiii1371,@_m_rooy_d_,0,0,1630777768
 sodiii1371,@fa____b6575,0,0,1630777761
 maryam_a.v71,@_maryam1380s,0,0,1630777704
 maryam_a.v71,@malos_72,0,0,1630777697
 maryam_a.v71,@miss.m.b76,0,0,1630777692
 maryam_a.v71,@mahsa_876591,0,0,1630777679
 maryam_a.v71,@marym___1400,1,0,1630777674
 maryam_a.v71,@m.f.v75,1,0,1630777664
 maryam_a.v71,@mina_90_76,0,0,1630777659
 maryam_a.v71,@mahboobb7670,0,0,1630777652
 maryam_a.v71,@mah.r.76,0,0,1630777646
 maryam_a.v71,@mobilematin_naein,1,0,1630777642
 maryam_a.v71,@masihasinger,0,0,1630777638
 maryam_a.v71,@mahdi_arab_ir,1,0,1630777632
 13donya60,@maryam_a.v71 ❤️😍,0,0,1630777623
 maryam_a.v71,@bhwnh_247,0,0,1630777622
 maryam_a.v71,@2926.maryam,0,0,1630777613
 maryam_a.v71,@13_nazanin_78,0,0,1630777607
 maryam_a.v71,@13donya60,0,0,1630777590
 maryam_a.v71,@13_for_m,0,0,1630777585
 maryam_a.v71,@13_nili_77,0,0,1630777577
 maryam_a.v71,@a.a.74_,0,0,1630777510
 maryam_a.v71,@13.eli3,0,0,1630777493
 maryam_a.v71,@tiamijavad1367,0,0,1630777471
 maryam_a.v71,@tranquility.9988,0,0,1630777463
 maryam_a.v71,@____queen_x137900,0,0,1630777458
 fateme_sadat1881,@delara_help_sma,0,0,1630777447
 maryam_a.v71,@diyana.rh2,0,0,1630777443
 fateme_sadat1881,@venos.beautyy,0,0,1630777437
 maryam_a.v71,@roksana_14400,0,0,1630777434
 fateme_sadat1881,@f8h7f2h2,0,0,1630777427
 maryam_a.v71,@rozmaregihaye_nfasi,0,0,1630777424
 fateme_sadat1881,@eshgh4535,0,0,1630777424
 fateme_sadat1881,@niki.happyy,0,0,1630777420
 maryam_a.v71,@sepidehbandehalinaeini,0,0,1630777418
 fateme_sadat1881,@pitzamahan_,0,0,1630777416
 fateme_sadat1881,@sina_mozhdeh_fann,0,0,1630777410
 fateme_sadat1881,@eshgh4220,0,0,1630777405
 fateme_sadat1881,@rsh_7400,0,0,1630777401
 maryam_a.v71,@maed_e796423,0,0,1630777399
 13_ahoo_79,@r1378m1377m,0,0,1630777395
 fateme_sadat1881,@hanyi.0.u3fi,0,0,1630777392
 maryam_a.v71,@sogand_en,0,0,1630777390
 maryam_a.v71,@eshgh0901,0,0,1630777376
 13_ahoo_79,@asal_cakee_,0,0,1630777357
 fateme_sadat1881,@delroba_dolls,0,0,1630777353
 maryam_a.v71,@elize98v,0,0,1630777353
 fateme_sadat1881,@neda_bano800,0,0,1630777348
 maryam_a.v71,@fatemeh_esmaeili_v,0,0,1630777346
 maryam_a.v71,@ebiarin1,0,0,1630777339
 fateme_sadat1881,@majid_moosavi1373,0,0,1630777337
 13_ahoo_79,@ali.weswe,1,0,1630777336
 fateme_sadat1881,@mah.r.76,0,0,1630777333
 fateme_sadat1881,@emad_kh61,0,0,1630777328
 13_ahoo_79,@ailin.2626,1,0,1630777328
 fateme_sadat1881,@nini_pasand,1,0,1630777321
 fateme_sadat1881,@mamanjonclub.ir,0,0,1630777317
 fateme_sadat1881,@nasrin.ghadiri.psychology,0,0,1630777312
 13_ahoo_79,@miss.f.n.71,0,0,1630777307
 fateme_sadat1881,@marziyeh_varzaneh,0,0,1630777306
 fateme_sadat1881,@wx.ftm.xw,0,0,1630777299
 13_ahoo_79,@n.i.l.o.4826,1,0,1630777293
 13_ahoo_79,@n.jafary.n,0,0,1630777286
 13_ahoo_79,@ba9999965,0,0,1630777270
 13_ahoo_79,@banoo.artist,0,0,1630777260
 13_ahoo_79,@zar_banoo_1400,0,0,1630777250
 13_ahoo_79,@bebakhsh.a,0,0,1630777242
 13_ahoo_79,@maryam00i,0,0,1630777235
 13_ahoo_79,@mamamama4821,0,0,1630777210
 13_ahoo_79,@mdr284968,0,0,1630777199
 13_ahoo_79,@_79m.dehghani,0,0,1630777184
 13_ahoo_79,@mrbh217,0,0,1630777172
 fatemeh.ghasemi.sep,@nahid_ghasem.i,0,0,1630777166
 fatemeh.ghasemi.sep,@zahraghasemisoheily,0,0,1630777154
 fatemeh.ghasemi.sep,@ghasemineda9990,0,0,1630777147
 fatemeh.ghasemi.sep,@fatemeh.kh.sohili,0,0,1630777138
 fatemeh.ghasemi.sep,@farzaneh_soheiily,0,0,1630777125
 fatemeh.ghasemi.sep,@moeanifateme,0,0,1630777113
 fatemeh.ghasemi.sep,@fatemeh_moeini1677,0,0,1630777102
 fatemeh.ghasemi.sep,@forozan_mahsa,1,0,1630777094
 fatemeh.ghasemi.sep,@f_sadeghi_a,0,0,1630777084
 sodiii1371,@reza_rafiyan,1,0,1630777078
 sodiii1371,@marjanrafieyan,0,0,1630777042
 sodiii1371,@00__mahtab__00,0,0,1630777010
 sodiii1371,@mahyaqayoumi__,0,0,1630777001
 sodiii1371,@s.v.naeini,0,0,1630776957
 fatemeh.ghasemi.sep,@esmaeili8264,0,0,1630776953
 fatemeh.ghasemi.sep,@9892.danil,0,0,1630776929
 sodiii1371,@aliasadi__org,0,0,1630776919
 fatemeh.ghasemi.sep,@baharmojtaba6268,0,0,1630776899
 fatemeh.ghasemi.sep,@m.a79205,0,0,1630776882
 sodiii1371,@samira._.photographer,0,0,1630776877
 maryam_a.v71,@nini.nazdar,0,0,1630776867
 fatemeh.ghasemi.sep,@az_ghasemii,0,0,1630776866
 fatemeh.ghasemi.sep,@azadeh.sdt20,0,0,1630776858
 maryam_a.v71,@elnaz_iliya_98,0,0,1630776849
 fatemeh.ghasemi.sep,@f.asadi0078,0,0,1630776848
 fatemeh.ghasemi.sep,@rezaei_arezu_,0,0,1630776840
 maryam_a.v71,@3873.w,0,0,1630776837
 maryam_a.v71,@13.leilaaw.83,1,0,1630776832
 maryam_a.v71,@boof_graphy,0,0,1630776826
 maryam_a.v71,@hafez.offroad,0,0,1630776819
 maryam_a.v71,@marziyeh_varzaneh,0,0,1630776809
 maryam_a.v71,@wshhryrs,0,0,1630776803
 alireza_mirahmadi97,@sodiii1371,0,0,1630776789
 maryam_a.v71,@marym___1400,1,0,1630776783
 maryam_a.v71,@bhrh.strh,0,0,1630776775
 maryam_a.v71,@negiiiiin_g,0,0,1630776763
 maryam_a.v71,@nini.nazdar,0,0,1630776757
 maryam_a.v71,@nedajoon730,0,0,1630776753
 sodiii1371,@aty.ghorbany66,0,0,1630776736
 sodiii1371,@maedeh.__.a,0,0,1630776709
 sodiii1371,@aysan_98_s,0,0,1630776700
 maryam_a.v71,@seyedmojtaba.1924,1,0,1630776696
 maryam_a.v71,@s.esfahni96,0,0,1630776689
 sodiii1371,@m.abaei_mohammadi,0,0,1630776683
 nafiseh_fdz,@maryam_foudazi1975,1,0,1630776673
 maryam_a.v71,@ma.__.ed,0,0,1630776672
 sodiii1371,@alighayomi43,0,0,1630776671
 alireza_mirahmadi97,@mozhgan.noshin.rad,0,0,1630776664
 nafiseh_fdz,@mar.yam.2160,0,0,1630776663
 maryam_a.v71,@niloufareen,0,0,1630776661
 maryam_a.v71,@elmira.pb.77,0,0,1630776652
 sodiii1371,@atiye_f96,0,0,1630776651
 maryam_a.v71,@esmal13637,0,0,1630776646
 maryam_a.v71,@only_my_love7677,0,0,1630776636
 alireza_mirahmadi97,@dawidziak69_96,0,0,1630776631
 maryam_a.v71,@behitorabi4,0,0,1630776630
 alireza_mirahmadi97,@s.majid.k1224,0,0,1630776627
 alireza_mirahmadi97,@dostdashtanimn,0,0,1630776622
 alireza_mirahmadi97,@mami_1_12_varzenh,0,0,1630776618
 alireza_mirahmadi97,@neginfazli1,0,0,1630776614
 alireza_mirahmadi97,@mahdiolton1388,0,0,1630776609
 maryam_a.v71,@rashid_.bahrami23,0,0,1630776608
 sodiii1371,@parimahh222,0,0,1630776606
 alireza_mirahmadi97,@jahanameh_sard,1,0,1630776604
 nafiseh_fdz,@zahra_voroudi,0,0,1630776602
 maryam_a.v71,@beautybloggerfati,0,0,1630776601
 alireza_mirahmadi97,@zeinab.k1370,0,0,1630776595
 maryam_a.v71,@baranvarzaneh,0,0,1630776595
 sodiii1371,@parniyan__pv,0,0,1630776594
 alireza_mirahmadi97,@hasan_ali.ghotbi,0,0,1630776590
 nafiseh_fdz,@mhdsefd,0,0,1630776587
 alireza_mirahmadi97,@samanmorghi,0,0,1630776585
 maryam_a.v71,@kafsh.arzan.rasht,0,0,1630776583
 nafiseh_fdz,@delsa_agh,0,0,1630776581
 alireza_mirahmadi97,@alimasuomi8,0,0,1630776578
 alireza_mirahmadi97,@mo_tori____280___so_uri,0,0,1630776570
 maryam_a.v71,@golbaharjaaan,0,0,1630776569
 alireza_mirahmadi97,@free40266,0,0,1630776563
 alireza_mirahmadi97,@fatemeh32682,0,0,1630776557
 sodiii1371,@m.r.gh_52,0,0,1630776556
 maryam_a.v71,@hanix.kh,0,0,1630776555
 alireza_mirahmadi97,@4oo855,0,0,1630776548
 maryam_a.v71,@hanieh7678,0,0,1630776546
 alireza_mirahmadi97,@lensorina,0,0,1630776544
 sodiii1371,@naeim_jewellery09133231607,0,0,1630776539
 alireza_mirahmadi97,@mojtabassssmmmm,0,0,1630776538
 maryam_a.v71,@hojat.4474,0,0,1630776534
 alireza_mirahmadi97,@majid_pazoki66,0,0,1630776527
 alireza_mirahmadi97,@zeinab.k1370,0,0,1630776523
 maryam_a.v71,@fariba86910,0,0,1630776518
 sodiii1371,@mohammadazar_music,0,1,1630776517
 alireza_mirahmadi97,@mojtaba_ebrahimi_v,1,0,1630776515
 maryam_a.v71,@f.36.63,0,0,1630776512
 alireza_mirahmadi97,@mohammad_sahraeiiii,0,0,1630776511
 alireza_mirahmadi97,@ramudzulindivhudzannyi,0,0,1630776506
 maryam_a.v71,@_maede.fatemi,0,0,1630776503
 alireza_mirahmadi97,@queen.yakhi.83,0,0,1630776502
 sodiii1371,@ebrahim.d.k,0,0,1630776496
 alireza_mirahmadi97,@mohsen_1370_6156,0,0,1630776491
 maryam_a.v71,@fatemeh_h_esf,0,0,1630776490
 alireza_mirahmadi97,@mohsen_ghasemi140867,0,0,1630776487
 sodiii1371,@ebtesam.adli.hairstyle,0,0,1630776482
 alireza_mirahmadi97,@_khosro_akbary_80,0,0,1630776482
 maryam_a.v71,@fatemi7301,0,0,1630776481
 alireza_mirahmadi97,@4oo855,0,0,1630776478
 sodiii1371,@mohsen.pirmardi0233,0,0,1630776475
 alireza_mirahmadi97,@hasan.joooni,0,0,1630776474
 maryam_a.v71,@13_fatemeh_8,0,0,1630776473
 maryam_a.v71,@faribabafrany113,0,0,1630776468
 alireza_mirahmadi97,@its_cute_doll_555,0,0,1630776468
 sodiii1371,@mohammadeskandar3071,0,0,1630776464
 alireza_mirahmadi97,@omidali222,0,0,1630776459
 alireza_mirahmadi97,@jarsaghil_alighouli965,0,0,1630776453
 sodiii1371,@mahsanaghd,0,0,1630776433
 sodiii1371,@smr_jafarian,0,0,1630776426
 alireza_mirahmadi97,@omidali222 @aseman.kharab_,0,0,1630776407
 sodiii1371,@hamidrezaabaei_music,0,0,1630776405
 alireza_mirahmadi97,@paufranco.oficial,0,0,1630776397
 alireza_mirahmadi97,@behnaz.mirmasoum,0,0,1630776393
 sodiii1371,@afsaneh.t4,0,0,1630776391
 alireza_mirahmadi97,@ooophuee,0,0,1630776390
 maryam_a.v71,@zarijoooni1100,0,0,1630776390
 alireza_mirahmadi97,@omidkarimi7982,0,0,1630776386
 alireza_mirahmadi97,@omid.b.a.k.a,0,0,1630776381
 sodiii1371,@sepidehbandehalinaeini,0,0,1630776380
 alireza_mirahmadi97,@olivia_annabel,0,0,1630776377
 maryam_a.v71,@zahra1380bnv,0,0,1630776376
 maryam_a.v71,@zahra20_81,0,0,1630776368
 alireza_mirahmadi97,@u.3737,0,0,1630776365
 maryam_a.v71,@zahra83_esf,0,0,1630776363
 alireza_mirahmadi97,@uniicorncandle,0,0,1630776358
 alireza_mirahmadi97,@aubreyblack,0,0,1630776353
 alireza_mirahmadi97,@saeid_ghasemi1719,0,0,1630776343
 alireza_mirahmadi97,@setayesh1379787,0,0,1630776337
 alireza_mirahmadi97,@sajad.khalili.6562,0,0,1630776332
 alireza_mirahmadi97,@samanmorghi,0,0,1630776322
 alireza_mirahmadi97,@samanmorghi,0,0,1630776316
 alireza_mirahmadi97,@mojtabakazemi7318,0,0,1630776308
 alireza_mirahmadi97,@soltan_saeedkarimiii,0,0,1630776256
 barkaw_collection,#قرعه #قرعه_كشي #قرعه_کشی_اینستاگرامی #قرعه_کشی_آنلاین #مسابقه_,0,0,1630776221
 mozhgan.noshin.rad,@fariba.faraji3575,0,0,1630776214
 mozhgan.noshin.rad,@fatemeh.ghasemi.sep,0,0,1630776181
 barkaw_collection,#جایزه #جایزه_بزرگ #جایزه_ویژه #پست_جایزه_دار #پست_جایـــــــــــــزه_دار,0,0,1630776173
 mozhgan.noshin.rad,@malihehzareafifi,0,0,1630776172
 sodiii1371,@somaye_m_gh,0,0,1630776159
